plateifu,300kpc1500cz_count,0th_kpc_1500cz,1th_kpc_1500cz,2th_kpc_1500cz,3th_kpc_1500cz,4th_kpc_1500cz,5th_kpc_1500cz,6th_kpc_1500cz,
42931,2,0.132070878,155.5085462,445.8382053,640.6300624,726.8102401,834.6616225,848.5938535, 
43154,2,0.092081425,126.5224744,2977.59759,3361.43228,4316.259946,5494.491824,5600.507097, 
43164,1,0.170154569,3836.596535,4089.339651,5065.154987,5421.649848,6207.859236,6365.122941, 
43267,1,0.252863656,447.5798571,688.0973408,970.1859059,1282.504593,1361.525359,3354.678994, 
43395,2,0.190926598,44.44813422,503.1333403,1042.47241,1057.858427,1140.968015,1322.190557, 
43425,1,0.054550224,925.0080318,1714.667391,2.26E+03,2471.707855,3092.167282,3195.090538, 
43628,1,0.094384257,658.3916008,1065.698007,1167.33967,1320.020512,3684.352198,4547.826944, 
43676,2,0.292843525,56.73786717,1454.385048,1509.296343,1532.394385,2785.574937,3105.915291, 
43807,1,0.148807133,336.9526113,691.2275441,859.4192663,874.9900821,893.5475531,1082.143132, 
44572,2,0.154230698,18.64918458,965.6410742,1855.177654,2324.295515,2402.667266,2522.124154, 
44681,1,0.272724218,360.5768305,366.7884325,962.9266569,1053.091309,1309.645213,3050.141693, 
44897,1,16.05265955,811.795619,2431.209211,2700.150158,2936.529982,3506.573658,5567.797799, 
44914,1,25.24253923,1040.380185,1091.326506,1420.074456,5.47E+03,6128.29759,6638.810171, 
45350,3,0.103937911,65.62877399,68.14596494,801.7980187,1311.28153,1400.20651,1408.211943, 
45495,3,0.224888362,173.7932671,2.88E+02,3527.893846,3544.004259,3554.849195,3688.655653, 
45530,1,0.113396299,844.2433245,1439.350997,1494.824507,1814.119969,2923.676229,2977.756897, 
45698,1,0.260220494,813.9532223,990.4630257,1754.543152,2246.718816,3231.424269,3438.214741, 
46365,2,0.218315653,18.44441323,1986.846325,2971.151024,3332.142035,4242.114153,5869.852796, 
46709,2,0.179025815,100.0507371,805.8059525,951.4527365,2.78E+03,4090.198261,5144.960677, 
46804,5,78.86549668,127.9796022,258.8989388,267.7070923,283.1072651,326.841226,334.6913215, 
46822,1,0.035988248,4828.047658,5348.127327,5707.623255,5870.22888,6064.825841,6401.564077, 
46874,1,0.029266972,1757.539386,1783.358965,2118.611282,2844.47295,3138.184687,4406.090642, 
47194,4,0.036589688,9.18E+01,174.2177835,282.1286492,326.2810727,381.8472048,438.5329901, 
47266,2,0.115125848,211.1863924,321.1841337,715.5270627,738.378562,1940.388593,2355.019287, 
47369,0,896.8979286,1032.778575,1046.097519,1458.512115,1669.794768,1688.434029,1703.879808, 
47409,1,26.66452161,434.1503216,714.1956887,1043.593826,1322.049909,3915.771867,4176.337657, 
47424,7,0.047509781,61.1999359,85.39387418,150.6627997,150.6759916,225.2150647,270.2397737, 
47579,0,1031.290492,1489.640817,1564.731693,2010.292811,2280.695171,2621.047699,2694.008727, 
47736,4,0.070770973,70.94999989,194.7259294,277.7901966,368.6111522,490.0613737,625.4695214, 
48343,1,0.140099338,2438.7238,3187.737285,5746.533935,6633.79592,7067.69142,7103.815017, 
48383,1,0.127716674,306.0064303,411.8968893,570.6584487,5.79E+02,812.3707536,945.5883992, 
48403,1,0.109252656,2327.167368,3025.741413,3256.306126,3724.056607,5014.75381,5057.581075, 
48617,3,0.229372663,71.40304508,235.9120727,380.4393852,505.4044746,623.6353828,658.361971, 
49162,1,0.028902782,401.6405152,960.7156992,1001.869056,1207.04601,1217.454647,1251.970593, 
49473,2,0.423834876,18.79839778,795.1883369,1082.908219,1165.301013,2192.232531,2578.161114, 
49522,0,1092.61083,1153.721773,2983.556967,3009.581403,3339.318659,3359.681981,3507.212884, 
49565,1,0.095561005,1183.813298,2405.221032,2525.600074,2569.049533,2613.225394,2994.397842, 
49838,3,0.090783765,46.83800576,164.9842206,1253.557748,1449.554048,1452.026532,1616.585542, 
49874,0,557.6551931,735.9914096,3093.985507,3675.804473,3681.032272,4504.555345,4846.541515, 
50071,1,0.194699893,2214.496499,7579.335211,9119.810559,9878.020914,10815.37279,11049.90149, 
50249,1,0.18971812,1392.409799,3493.587894,4662.169511,4742.108368,4796.86999,5651.931391, 
50354,2,0.241336968,265.0211748,915.0892558,1101.071157,1278.836918,1923.193507,4743.978019, 
50803,1,0.068118123,528.5935241,647.4039493,710.6273297,780.0048225,968.8212962,1043.765282, 
51023,3,0.058969094,175.5902973,186.8841107,1347.476403,1526.77311,1548.37865,2016.897115, 
51119,4,0.023655019,117.6563448,216.6516176,268.1935705,361.253768,386.7804936,428.1445159, 
51383,1,0.196791067,1878.1877,2125.496633,3936.862556,3944.926018,5023.60512,5470.635481, 
51507,2,0.109651099,68.0500509,944.4836882,1487.238697,4018.415347,4117.217577,4460.253186, 
51620,1,162.6284846,1001.697144,1776.579613,2011.909944,2590.772354,2826.828125,3373.431804, 
51652,1,0.173840616,1499.285569,2164.753088,2247.599251,2468.035695,2741.219768,3361.735813, 
51727,1,0.16542991,1192.74609,1267.422563,1774.853125,2703.6081,2749.070013,3919.095842, 
51728,1,0.109924085,969.9187503,2561.077328,4655.481316,4694.937172,5016.749498,5858.336113, 
52096,4,0.140774235,5.028313836,22.90299707,103.2518726,425.3976369,616.2754522,1779.316127, 
52395,3,0.165622985,112.6021183,213.4820902,341.1345533,394.1702687,6.42E+02,922.2087287, 
52559,0,2581.099135,5063.101891,6274.918088,6487.983084,8176.915,8186.574266,9036.357069, 
52575,1,0.032825587,617.1840002,672.6850934,1649.035408,2.53E+03,2651.115282,2671.27096, 
52655,0,968.2589772,1961.343818,2131.695841,2325.886003,3839.903194,3919.588062,4256.818074, 
53022,0,1000.53337,1984.746561,2897.192049,3374.882228,4377.569892,4685.874414,4734.649044, 
53348,2,0.162962498,51.73768865,2332.430678,3171.209745,4063.357655,4407.914752,4486.787301, 
53775,2,0.061183767,176.8476102,395.4479036,555.0523636,599.9838734,608.0869707,725.8339988, 
53793,2,0.082882546,146.3866853,1805.886988,2146.05203,3187.995645,3684.848051,3924.103826, 
54035,4,29.1564623,31.56431794,46.01035314,135.7688104,717.1075435,1101.631763,1423.604673, 
54044,4,0.05749642,15.36198695,33.06931884,174.683101,7.89E+02,1134.777805,1509.447722, 
54237,1,0.202567717,1030.057564,3337.855164,3394.338706,3472.832454,3680.936409,4258.85663, 
54284,1,0.159964525,310.7987664,1013.176018,2259.805989,2337.315482,2902.861474,4993.23259, 
54760,2,0.248356566,62.77875893,387.4466136,425.5713243,751.1426884,761.1478255,1755.800953, 
55098,0,388.115441,596.0302399,606.5232029,1028.063727,1374.120376,1413.71343,1696.728298, 
55132,0,500.4603989,995.3462312,1081.245432,1553.260271,2635.463505,3422.411744,3610.107559, 
55159,1,0.133680677,874.0639489,1107.939844,1913.172458,2450.89514,2643.833334,3025.638824, 
55177,3,0.051602317,157.7725479,222.2702914,571.1372777,769.6856549,850.372919,1071.133063, 
55256,0,759.9340499,984.8620243,1453.611759,1914.540911,2038.51649,2132.53154,2243.830632, 
55305,0,1027.844631,1097.103735,1179.573417,1232.715913,1368.838662,1750.757234,2489.139555, 
55448,1,0.203565354,2932.228032,4950.323075,4997.470232,5895.775186,6412.858071,6499.396245, 
55736,4,0.276417207,84.44346464,94.29399682,224.0611213,686.1235705,710.0014565,734.9537104, 
55745,2,0.14476732,84.04486291,318.635567,1746.058209,2542.114828,2863.902096,4654.027049, 
55790,1,0.125879636,636.0739765,1737.67415,2193.383464,2784.834593,3072.835327,3121.035568, 
55857,1,0.15957687,837.4338914,1222.428854,1249.053939,1331.336404,1337.983549,1543.013361, 
55891,3,0.088557933,33.06309446,174.9659587,945.0491776,965.807822,1476.562451,1.53E+03, 
56403,1,0.205892661,3921.112177,4206.464889,4415.061565,5565.050865,7704.213405,8257.436005, 
56469,0,438.158502,521.7528854,912.1712358,918.4271272,2593.10915,3051.846579,3200.475605, 
56582,2,0.110667943,12.39434674,357.2852017,417.8060553,421.1199141,481.4499461,482.0753276, 
56643,1,0.341707868,618.9285799,806.5810601,811.3282204,2947.225831,3941.724544,4023.044993, 
57006,1,0.131803277,1230.589829,1451.597578,2170.765569,2880.969578,3015.653255,4196.398245, 
57036,1,0.128692064,406.7475164,674.1326092,1046.273363,1068.360703,1399.194753,1457.166446, 
57050,2,0.121597336,119.3587227,1469.073519,2934.489419,3035.164516,4270.469818,4274.729947, 
57080,1,0.037698236,530.9746685,622.9194071,906.5039323,911.4919329,1240.386952,1249.549233, 
57083,1,0.174504033,1107.873807,1819.387108,2783.105006,4255.984704,4812.53766,5652.210104, 
57114,2,0.113782086,12.6874047,2062.306542,2645.07173,3.52E+03,3889.538234,4252.976762, 
57116,2,0.17359567,12.94927903,2071.756137,2653.560925,3521.481887,3895.426711,4241.82383, 
57165,1,0.179570042,2411.160495,4379.316725,4765.014481,4864.179322,4976.017084,5267.238323, 
57181,0,1081.985322,5123.909203,5386.595772,6250.419354,6624.965368,6897.186937,7568.833743, 
57326,2,0.082549058,229.9853291,454.1654842,1586.243299,1776.184205,2772.013507,3437.471512, 
57442,3,0.207113142,22.05898565,234.0442661,338.042296,993.6840188,1021.314547,1138.196433, 
57473,0,746.6213169,1746.425966,1768.062562,1805.910215,1853.539996,1855.021741,1880.77492, 
57541,2,0.119843538,172.7260042,331.328082,458.8156658,855.581863,1595.078031,1821.05742, 
57565,1,29.28358027,1159.281088,1346.823147,1705.537579,2912.760133,3965.47586,4291.618123, 
57753,2,0.305030993,204.5116266,349.4053054,362.5809112,380.460872,753.9510524,862.6409128, 
57764,4,0.099746059,125.1420961,229.4651497,290.444529,446.9527661,791.0601349,1088.192136, 
57942,1,27.79685097,674.6581066,788.8921824,1293.731827,1743.921186,1769.060784,2649.46645, 
58148,2,0.111078684,95.15570813,305.4633397,381.9684072,508.6131796,591.6205463,668.8293389, 
58163,1,120.3550586,2818.066819,3101.14447,3168.648538,3346.948713,3461.327272,3680.36438, 
58196,1,0.214484745,302.7973152,1382.599887,4103.531907,4368.1407,6300.100269,6463.751138, 
58225,1,0.101421037,1222.440929,1344.611217,1478.238367,2655.930585,3442.440422,3796.592507, 
58240,5,0.047154899,102.3396018,164.8536362,2.55E+02,295.7798055,311.8309959,319.5864227, 
58246,5,58.56291319,79.86721778,185.0978813,210.6106522,275.2736985,307.993079,326.7706387, 
58266,5,0.04525707,208.1139686,219.8039426,267.6821913,286.3645698,342.3974489,370.315333, 
58401,1,0.095799517,309.5725902,594.1187489,756.6218886,999.5264279,1959.860584,2081.5166, 
58501,3,0.249839813,288.8203008,298.6779545,330.1798164,564.7511469,857.3139441,964.1979342, 
58709,2,0.097049142,167.655711,808.7329873,1119.740919,1245.147633,1477.103937,1647.733806, 
58801,2,0.034266352,149.8022203,344.7187438,837.4097353,2534.125846,3303.083438,3362.770058, 
60372,2,0.115819973,144.4106725,782.7317708,1549.411853,5900.340919,7100.742749,7547.68502, 
60373,2,25.92834825,158.4982159,788.3720844,1543.532684,5845.851889,6992.495804,8061.422334, 
60396,2,6.727539419,110.2484181,724.3927656,751.0765799,1278.13283,1567.933429,2736.018774, 
60509,1,19.56300678,325.5407846,1061.391342,1332.284706,1629.500649,3156.709909,3207.454686, 
60524,0,626.7216677,701.8481672,737.6462197,925.9624933,1016.691696,1708.44915,3235.512984, 
60529,1,14.42420543,651.9241561,774.2694409,1377.725682,1758.950341,1987.466143,2034.122417, 
60567,1,0.031026156,311.0347715,1.27E+03,1330.950307,1560.023232,3223.123184,3447.008758, 
60639,2,35.48130704,191.0306909,342.0644203,748.8689999,3226.915103,3371.794287,3652.642448, 
60654,3,49.7272663,58.8172489,253.9607462,348.4995973,378.2296872,400.3483193,506.9727424, 
60755,2,0.128889259,175.1201136,630.5769549,1605.956684,1999.123702,2589.381877,2787.116227, 
60763,1,0.050777836,311.8542163,324.4649085,354.5534925,3.69E+02,454.10897,488.8440528, 
60791,2,0.131942563,222.8801584,427.1598285,435.2207761,474.35453,516.3947578,575.8261915, 
60851,1,0.125393011,373.4295315,687.1619106,1000.080883,1661.610216,1931.096429,2.78E+03, 
60881,3,17.32029483,128.1182981,133.6541,489.2862595,498.3136893,532.0380604,573.9607185, 
60886,0,1906.021303,3354.226288,6538.203364,6965.250123,7891.227764,8844.383642,8929.962265, 
60894,3,0.06406403,136.4459386,234.3688859,364.4679507,642.2272067,651.6016262,680.6352828, 
60932,2,0.088445798,86.17726987,1051.360492,1151.804014,1.34E+03,1399.57134,1788.19102, 
60951,1,0.023404611,357.370285,531.5047172,784.4487366,909.0819596,942.0958411,970.8248099, 
60965,2,0.203377039,265.9108406,681.6586611,824.3768087,1471.211897,1478.296317,1751.870772, 
61025,2,0.159630588,72.11276316,1914.00955,1992.316369,2723.699579,2742.624034,2797.75612, 
61045,4,33.48760518,76.64053122,117.0101933,195.0906556,329.5741867,591.9198332,734.0084987, 
61101,3,0.071404329,106.8376734,138.9811738,339.8681938,452.9663828,466.4669233,597.324907, 
61164,1,0.359289232,325.8216839,344.0487028,538.400286,624.4590825,775.7049477,777.7439297, 
61242,2,70.29910458,296.4117477,1460.121317,2718.311586,2754.980224,3085.789299,4454.805737, 
61259,4,0.155262349,94.39313513,239.9856423,287.6667222,377.1678414,643.4682352,668.045384, 
61328,1,0.274132596,1332.572137,2674.584522,4258.787846,4380.929488,5018.92782,5215.832003, 
61340,4,15.65398938,134.410806,166.3135357,291.6411563,381.56204,696.9953803,821.1850448, 
61456,2,0.213146107,293.1557809,458.5928214,622.1630291,871.8695389,9.53E+02,975.3701327, 
61466,1,0.187031168,896.1508078,1660.854249,2181.4805,2970.419923,3837.192685,4076.953969, 
61498,2,82.15258588,177.8350087,389.8655533,516.2744501,751.6848097,1299.78767,1460.282382, 
61502,1,219.8770159,308.0817572,366.1765013,577.5094,1358.349907,1383.021302,2052.1118, 
61545,1,17.27889815,1396.304874,1457.657745,1472.539871,2011.997988,2032.028486,2219.280567, 
61579,2,0.138746518,236.1392071,460.7007315,978.3011579,1238.36443,1976.211644,2001.893265, 
61591,1,0.090452287,487.0963028,1090.863444,1192.489172,1272.129925,1280.038451,1347.008667, 
61592,3,0.267555422,177.3371339,275.5696038,331.2940174,441.2958154,570.4041685,580.0417625, 
61601,1,0.135667732,408.2607863,436.2809354,907.8418082,909.7069298,1197.65421,1395.84605, 
61638,3,0.109242727,176.7823771,287.5216986,414.7282954,416.5225166,526.036256,582.3838897, 
61894,2,0.196350511,244.4781674,1227.800834,2105.413576,2194.412961,2397.144352,2742.784404, 
61897,1,0.082012137,401.4681319,646.346043,678.899792,1017.8487,1315.194271,1852.211152, 
61989,1,8.886968925,2357.42284,3717.165592,3759.682156,3813.317593,3920.126192,3928.291038, 
62015,1,0.069457734,484.8403897,485.5712388,598.0152449,1062.734283,1183.913379,1263.503158, 
62053,3,0.252341668,252.6750476,253.0690544,3892.823023,5780.449098,5852.890283,5908.463854, 
62064,1,0.182666652,2627.686288,2776.953127,2811.276598,3161.467847,3353.588446,4501.974447, 
62185,1,0.107452087,732.6464009,1399.042489,1991.234325,2311.218255,2783.55882,4737.105951, 
62256,1,15.76091728,1108.411852,1942.342359,2642.355348,3151.04693,3294.435234,4951.175252, 
62329,1,0.030963405,301.7061283,304.4303068,330.9906527,380.425888,474.8563978,539.0727281, 
62331,1,0.140023345,372.8449194,1427.494581,1762.303392,1868.445588,1953.698121,2221.457969, 
62408,1,0.12711787,311.5956922,467.3433912,776.1985459,920.6940233,2837.028885,3453.52092, 
62424,1,18.08839751,300.3800829,326.8309542,394.0606914,472.4565621,625.5800076,786.6515038, 
62603,1,0.16974541,535.5445478,1792.458569,1831.369557,1864.801035,2357.7359,3007.286748, 
62805,1,0.469095383,3233.654848,3861.970584,4187.596639,4520.721524,4872.024804,5220.684021, 
62863,1,0.175613914,356.3542391,447.7067973,482.5908359,604.9328555,897.7379063,969.0297942, 
63083,1,0.097027993,376.8551042,947.5758582,1297.601139,1583.085724,1666.74188,1838.201427, 
63143,2,0.029980134,246.8219684,472.8413705,475.9140664,527.7968009,598.0705777,894.3101954, 
63222,1,0.188298334,2128.575895,4886.364864,5667.148795,6047.226097,6420.754436,6945.085212, 
63297,3,0.093733653,176.7135341,180.2024514,5.66E+02,952.2352484,1143.082793,1718.304445, 
63310,1,0.222816224,1078.279107,1244.10617,1464.041666,1705.351163,1711.249599,1824.130244, 
63438,1,0.171966674,770.1762966,2190.950976,2244.030977,2291.961162,2580.326291,2717.087089, 
63543,3,39.60312656,190.1616937,198.7317672,479.3282864,592.1592891,656.9056775,714.1742805, 
63650,1,0.037423183,751.7691331,1051.290612,1134.884234,1147.916206,1355.882692,1542.089298, 
63748,2,0.00328282,273.0453956,620.0852031,745.080256,1067.67842,1458.239228,2616.567112, 
64023,2,174.8690463,283.7605011,536.2367586,1305.606519,1522.066065,1605.918658,1778.622591, 
64026,1,0.249803999,1010.196548,1241.324713,1283.168401,1305.470259,1319.090747,1397.678911, 
64035,2,0.100350115,268.1268149,4265.337623,6629.588641,6647.54292,8642.782467,9549.264678, 
64092,2,0.028538261,65.0816533,806.3019381,1950.696424,2160.183331,2677.411768,3235.998875, 
64164,0,3500.13258,3917.36318,4191.834935,4210.31731,4643.73415,4813.058076,5076.085902, 
64389,1,0.151105688,482.8656742,596.0305984,972.6067903,1083.436862,1368.69484,1541.295478, 
64483,2,0.150573068,157.745534,607.7131935,620.6327996,635.8090861,738.7221387,804.7104687, 
64543,1,0.188712015,806.8534262,1147.491094,1352.688579,1916.317648,2062.677771,2127.859941, 
64548,1,0.079447514,413.2629604,502.9034175,650.7729784,704.7634969,1171.905306,1356.605571, 
64584,2,0.174854925,147.0780274,351.7071368,1108.411588,1118.383102,1654.051428,1735.760804, 
64617,0,9924.399764,12600.46033,12768.76828,13250.91895,14521.4542,15192.80403,17097.28523, 
64636,1,21.63423889,875.1508717,1033.066133,1647.662833,2131.572631,2628.847825,2980.534418, 
64637,4,0.496429674,103.9247808,104.4696652,258.0754417,361.42776,509.1117993,875.849989, 
64800,1,0.149036479,436.7359357,537.9909464,590.0159994,740.9079092,1128.507332,1419.986567, 
64990,2,0.173468161,177.7205607,333.0016474,403.3690015,671.5095221,835.5759551,892.3709668, 
65237,2,0.020949698,249.9757621,365.1972722,398.3457749,904.8310423,966.4898242,1095.764873, 
65260,1,0.152121711,353.3893134,954.8083226,1104.906757,1763.321215,2019.265775,3119.313707, 
65294,1,0.032346945,2048.594408,2312.593897,2526.66975,2720.190789,3789.89234,4053.664885, 
65314,1,174.538728,300.9411905,307.6520511,355.7367915,412.5205127,1091.849528,1507.217256, 
65554,0,2592.473162,3533.212805,3638.203608,3922.676386,4034.022094,4559.397428,4675.533567, 
65672,1,77.79540197,345.0029739,1089.464256,1113.160526,1184.575078,2161.513619,2562.102068, 
65684,6,0.011965303,140.5599133,177.8723365,232.8293571,249.6160992,263.0386009,309.6108343, 
65693,1,0.16305675,2141.435894,2589.577314,3201.384023,3234.533999,3284.446616,3.36E+03, 
65697,1,11.70763028,1156.431635,1293.967164,1356.098023,2.52E+03,2703.969149,2999.46248, 
65790,2,0.049481604,289.0156154,316.7731268,468.1332459,682.1970581,790.6630601,1240.177604, 
65860,2,0.059555503,140.60099,4.67E+02,532.4793672,651.9464772,752.3386168,1036.449108, 
